id|notificationreferencenumber|vehicleproperty_vin|vehicleproperty_description_short|nBody|nChas|BrandModel|BrandModel2|BrandModel3|Brand|Brand2
35819|2014-000-008356-227||Прицеп самосвальный МАЗ-856102-0102014 года выпуска|||||MAZ OTHER||
35820|2014-000-008356-227||Прицеп самосвальный МАЗ-856102-0102014 года выпуска|||||MAZ OTHER||
35821|2014-000-008356-227||Прицеп самосвальный МАЗ-856102-0102014 года выпуска|||||MAZ OTHER||
35822|2014-000-008356-227||Прицеп самосвальный МАЗ-856102-0102014 года выпуска|||||MAZ OTHER||
35823|2014-000-008356-227||Прицеп самосвальный МАЗ-856102-0102014 года выпуска|||||MAZ OTHER||
35824|2014-000-008356-227||Прицеп самосвальный МАЗ-856102-0102014 года выпуска|||||MAZ OTHER||
35825|2014-000-008356-227||Прицеп самосвальный МАЗ-856102-0102014 года выпуска|||||MAZ OTHER||
35826|2014-000-008356-227||Седельный тягач (6х4) МАЗ-6430В9-1420-0202014 года выпуска|||||MAZ OTHER||
35827|2014-000-008356-227||Седельный тягач (4х2) МАЗ-5440В9-1420-0312014 года выпуска|||||MAZ OTHER||
35828|2014-000-008356-227||Седельный тягач (4х2) МАЗ-5440В9-1420-0312014 года выпуска|||||MAZ OTHER||
35834|2014-000-008357-713||Транспортеринвентарный номер 61975 года выпуска|||||VOLKSWAGEN TRANSPORTER||
35856|2014-000-008361-475|WDB9066351S427964|Автомобиль MERCEDES-BENZ SPRINTER 316 грузовой-фургон 2009 г.в.||||||MERCEDES-BENZ|
35857|2014-000-008362-694|Z94CB41ABFR224422|МаркаМодель: Kia Rioцвет: Белыйгод выпуска: 2014||||||HYUNDAI|
35862|2014-000-008364-331|XTA00000000000000|Автомобиль КАМАЗ 53212; год изготовления 1991; модель№ двигателя 87270063123827; шасси (рама) № б/н; кузов (кабинаприцеп) № 1443679; цвет кузова (кабиныприцепа) серебристый; государственный регистрационный знак А191ХХ 08 RUS; пробег 150 000 км|||||MAZ OTHER|ATLETIC|
35864|2014-000-008367-400|X89689905C0EV3004|Автомобиль бортовой КАМАЗ-431146899052012года выпускаданные ПТС (ПСМ):18 МХ467666|||||MAZ OTHER|5TSARZ|
35865|2014-000-008367-400|X7LLSRB1HCH579806|Легковой автомобиль седан RENAULT LOGAN2012 года выпусканоме и серия ПТС: 77 НН 955237||||||RENAULT|
35866|2014-000-008367-400|XW7BK4FK40S001717|егковой автомобиль TOYOTA Camry2012 года выпускасерия и номер ПТС: 78 НМ 542963||||||TOYOTA|
35867|2014-000-008367-400|JTEES41A902205282|Легковой автомобиль TOYOTA HIGHLANDER2012 года выпускасерия и номер ПТС: 78 УТ 044459||||||LEXUS|
35868|2014-000-008367-400|VF1KW0YB545582418|Легковой автомобиль RENAULT KANGOO2011 года выпускасерия и номер ПТС: 78 УО 254967||||||CITROEN|
35869|2014-000-008367-400|Z7D3706E2B0000074|Грузово автомобиль 3706Е22011 года выпускаданные ПТС (ПСМ): 52 НЕ 377254||||||GAZ|
35870|2014-000-008367-400|Z7G244000BS024636|Грузовой автомобиль Fiat DUCATO2011 года выпускасерия и номер ПТС: 16 МТ 891645||||||FIAT|
35871|2014-000-008367-400|VF1KW0YB546507324|Легковой автомобиль RENAULT KANGOO2012 года выпускасерия и номер ПТС: 78 УС 297940||||||CITROEN|
35872|2014-000-008368-402|W0L0SDL6884332713|OPEL CORSAтип ТС легковойкатегория ТС Вгод выпуска 2008№ двигателя Z12XEP 19PD8240||||||OPEL|
35899|2014-000-008356-227/1||Самосвал МАЗ-6501В9-471-0312013 года выпуска|||||MAZ OTHER||
35900|2014-000-008356-227/1||Самосвал МАЗ-6501В9-471-0312013 года выпуска|||||MAZ OTHER||
35901|2014-000-008356-227/1||Самосвал МАЗ-6501В9-471-0312013 года выпуска|||||MAZ OTHER||
35902|2014-000-008356-227/1||Самосвал МАЗ-6501В9-471-0312014 года выпуска|||||MAZ OTHER||
35903|2014-000-008356-227/1||Самосвал МАЗ-6501В9-471-0312014 года выпуска|||||MAZ OTHER||
35904|2014-000-008356-227/1||Самосвал МАЗ-6501В9-471-0312014 года выпуска|||||MAZ OTHER||
35905|2014-000-008356-227/1||Самосвал МАЗ-6501В9-471-0312014 года выпуска|||||MAZ OTHER||
35906|2014-000-008356-227/1||Прицеп самосвальный МАЗ-856102-0102014 года выпуска|||||MAZ OTHER||
35907|2014-000-008356-227/1||Прицеп самосвальный МАЗ-856102-0102014 года выпуска|||||MAZ OTHER||
35908|2014-000-008356-227/1||Прицеп самосвальный МАЗ-856102-0102014 года выпуска|||||MAZ OTHER||
35909|2014-000-008356-227/1||Прицеп самосвальный МАЗ-856102-0102014 года выпуска|||||MAZ OTHER||
35910|2014-000-008356-227/1||Прицеп самосвальный МАЗ-856102-0102014 года выпуска|||||MAZ OTHER||
35911|2014-000-008356-227/1||Прицеп самосвальный МАЗ-856102-0102014 года выпуска|||||MAZ OTHER||
35912|2014-000-008356-227/1||Прицеп самосвальный МАЗ-856102-0102014 года выпуска|||||MAZ OTHER||
35913|2014-000-008356-227/1||Седельный тягач (6х4) МАЗ-6430В9-1420-0202014 года выпуска|||||MAZ OTHER||
35914|2014-000-008356-227/1||Седельный тягач (4х2) МАЗ-5440В9-1420-0312014 года выпуска|||||MAZ OTHER||
35915|2014-000-008356-227/1||Седельный тягач (4х2) МАЗ-5440В9-1420-0312014 года выпуска|||||MAZ OTHER||
35916|2014-000-008369-299|JF1BR9L95DG143413|Автомобиль SUBARU OUTBACK легковой2012 г.в.|||SUBARU OUTBACK|||SUBARU|
35919|2014-000-008373-190|JMZGG12F761617252|МаркаМодель MAZDA 6 TOURING Наименование (тип ТС) ЛЕГКОВОЙВ год выпуска 2005 тип№ двигателя БЕНЗИНОВЫЙLF 584129 кузовкабина JMZGG12F761617252 цвет ЧЕРНЫЙ Мощность двигателял.с. (кВт) 1469 (108) Рабочий объем двигателякуб.см 1999 Организация- изготовитель ТС (страна) МАЗДА ЯП. (ЯПОНИЯ) Серия№ТДТПО 10124100/260905/0020785 ПТС 77 ТС №202799 от 26.09.2005 г.|||MAZDA 6||MAZDA OTHER|FORD|
35920|2014-000-008374-850|Z8NBBUJ32CS031363|МаркаМодель NISSAN TEANA Наименование (тип ТС) ЛЕГКОВОЙВ год выпуска 2012 тип№ двигателя БЕНЗИНОВЫЙVQ25 765971A кузовкабина Z8NBBUJ32CS031363 цвет Черный Мощность двигателял.с. (кВт) 182 (134) Рабочий объем двигателякуб.см 2496 Организация- изготовитель ТС (страна) ООО Ниссан Мэнуфэкчуринг РУС (РОССИЯ) Серия№ТДТПО отсутствует ПТС 78 НМ 476576 от 28.04.2012 г|||NISSAN TEANA||NISSAN OTHER|CITROEN|
35921|2014-000-008375-368|TMBFK61Z8C2085893|МаркаМодель SKODA OCTAVIA Наименование (тип ТС) ЛЕГКОВОЙВ год выпуска 2011 тип№ двигателя БЕНЗИНОВЫЙCDA 265334 кузовкабина TMBFK61Z8C2085893 цвет ЧЕРНЫЙ Мощность двигателял.с. (кВт) 152 (112) Рабочий объем двигателякуб.см 1798 Организация - изготовитель ТС (страна) ШКОДА АУТО А.С. (ЧЕШСКАЯ РЕСПУБЛИКА) Серия№ТДТПО 10009100/111111/0004518 ПТС 77 УЕ №604940 от 11.11.2011 г.|||SKODA OCTAVIA|||HYUNDAI|
35922|2014-000-008376-697|WBAFF41050L127448|МаркаМодель BMW X5 Наименование (тип ТС) ЛЕГКОВОЙВ год выпуска 2009 тип№ двигателя ДИЗЕЛЬНЫЙНЕ УСТАНОВЛЕНО кузовкабина WBAFF41050L127448 цвет БЕЛЫЙ Мощность двигателял.с. (кВт) 235 (173) Рабочий объем двигателякуб.см 2993 Организация- изготовитель ТС (страна) МОТ. ВЕРКЕ-БМВ (ГЕРМАНИЯ) Серия№ТДТПО НЕ ОФОРМЛЯЛОСЬ ПТС 77 УВ №571120 от 19.09.2012 г.|||BMW X5|BMW OTHER|MAN OTHER|BMW|
35923|2014-000-008377-399|XWEDH511BB0009986|МаркаМодель KIA DE (JB/Rio) Наименование (тип ТС) ЛЕГКОВОЙВ год выпуска 2011 тип№ двигателя БЕНЗИНОВЫЙG4EE AH418313 кузовкабина XWEDH511BB0009986 цвет Серебристый Мощность двигателял.с. (кВт) 95 (699) Рабочий объем двигателякуб.см 1399 Организация- изготовитель ТС (страна) ООО ЭЛЛАДА ИНТЕРТРЕЙД (Россия) Серия№ТДТПО отсутствует ПТС 39 НЕ №251892 от 17.04.2011 г.|||||LADA OTHER|GENESIS|
35924|2014-000-008378-616|VF1BZAR0A47596069|МаркаМодель RENAULT MEGANE Наименование (тип ТС) ЛЕГКОВОЙВ год выпуска 2012 тип№ двигателя БЕНЗИНОВЫЙK4MW839 R036463 кузовкабина VF1BZAR0A47596069 цвет КРАСНЫЙ Мощность двигателял.с. (кВт) 106 (78) Рабочий объем двигателякуб.см 1598 Организация- изготовитель ТС (страна) РЕНО С. А. С. (ТУРЦИЯ) Серия№ТДТПО 10009030/130712/0004470 ПТС 77 УК №359064 от 13.07.2012 г.|||||RENAULT OTHER|CITROEN|
35925|2014-000-008379-318|WDB2110651A096769|МаркаМодель MERCEDES-BENZ E 320 Наименование (тип ТС) ЛЕГКОВОЙВ год выпуска 2002 тип№ двигателя БЕНЗИНОВЫЙ11294931345858 кузовкабина WDB2110651A096769 цвет ЧЕРНЫЙ Мощность двигателял.с. (кВт) 224 (165) Рабочий объем двигателякуб.см 3199 Организация- изготовитель ТС (страна) (ГЕРМАНИЯ) Серия№ТДТПО 10118200/290506/ВБ-2273158 ПТС 77 ТН №781628 от 29.05.2006 г.|||||MAN OTHER|MERCEDES-BENZ|
35926|2014-000-008380-279||Самосвал сочлененный TEREX TA300R Год выпуска 2014 Заводской № машины - А11801033 Двигатель № - 6802488 Цвет - белый Вид движения - колесный Мощность двигателя (л.с.) - 37525 Конструкционная масса - 23240 кг Максимальная конструктивная скорость - 50 км/ч Габаритные размеры - 9930/2895/3570 Свидетельство о регистрации: Серия СА №617044 Гос. регистрационный знак код 53 серия НУ №0092 Дата регистрации 05.06.2014г|||||IZH OTHER||
35927|2014-000-008381-290|JSAJTDA4V00250243|SUZUKI GRAND VITARA 2011 Г.В. ЧЕРНЫЙ|||SUZUKI GRAND VITARA|||SUZUKI|
35928|2014-000-008382-607|XWEFX411BE0006401|МаркаМодель: KIA YD (CeratoForte)цвет белыйгод выпуска: 2014||||||GENESIS|
35929|2014-000-008383-826|X89552900E0EC2084|Автомобиль самосвал 5529002014 год выпускаДвигатель № ISB6.7e4 300 86033141Шасси № X89552900E0EC2084Кузов № 2362123ПТС № 36 НХ 551557||||||5TSARZ|
35930|2014-000-008383-826|X89552900E0EC2085|Автомобиль самосвал 5529002014 год выпускаДвигатель № ISB6.7e4 300 86033084Шасси № Х89552900E0EC2085Кузов № 2362062ПТС № 36 НХ 551558|||||GAZ 3308|5TSARZ|
